audio_id,audio_path,original_split,project_split,locale,speaker_id,normalized_speaker_id,speaker_sex,speaker_age,transcript,annot_utt,tokens,labels,intent_idx,intent,scenario_str,duration_sec,sample_rate,num_channels,is_valid,protocol,role,checksum
13082,train-115/f8f02aa21b7f3ea3173b774fcfd7decd.wav,train,UNUSED,vi-VN,657c8d982832af573ef2c039,,Female,34,đặt cho tôi một chuyến bay đến sao hỏa vào năm sau,đặt cho tôi một chuyến bay đến sao hỏa vào [date : năm sau],"['đặt' 'cho' 'tôi' 'một' 'chuyến' 'bay' 'đến' 'sao' 'hỏa' 'vào' 'năm'
 'sau']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'date' 'date']",49,qa_factoid,qa,4.98,48000,1,True,,,
275,train-115/b457121513b07c5847088e34e842ee49.wav,train,UNUSED,vi-VN,657c8d982832af573ef2c039,,Female,34,ý nghĩa của ca sĩ qua tên bài hát người hãy quên em đi,ý nghĩa của ca sĩ qua tên bài hát [song_name : người hãy quên em đi],"['ý' 'nghĩa' 'của' 'ca' 'sĩ' 'qua' 'tên' 'bài' 'hát' 'người' 'hãy' 'quên'
 'em' 'đi']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'song_name' 'song_name' 'song_name' 'song_name' 'song_name']",57,music_query,music,5.1,48000,1,True,,,
34,train-115/e9a5d178a066b64c9e1b3e3120806e9b.wav,train,UNUSED,vi-VN,65718bf0ad0f780a67a20790,,Male,24,tôi muốn nghe bài hát của hồ ngọc hà một lần nữa,tôi muốn nghe bài hát của [artist_name : hồ ngọc hà] một lần nữa,"['tôi' 'muốn' 'nghe' 'bài' 'hát' 'của' 'hồ' 'ngọc' 'hà' 'một'
 'lần' 'nữa']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'artist_name'
 'artist_name' 'artist_name' 'Other' 'Other' 'Other']",45,play_music,play,3.42,48000,1,True,,,
16307,train-115/7d65d42b93d8d5e052cf6566a07d5085.wav,train,UNUSED,vi-VN,5cf03d69b094d700013e4d54,,Female,31,tạo một email cần đi ra ngoài gửi đến gia đình tôi,tạo một email cần đi ra ngoài gửi đến [relation : gia đình] tôi,"['tạo' 'một' 'email' 'cần' 'đi' 'ra' 'ngoài' 'gửi' 'đến' 'gia' 'đình'
 'tôi']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'relation' 'relation' 'Other']",33,email_sendemail,email,4.08,48000,1,True,,,
1813,train-115/fabee768b899d59b5d73d33c299d4c1e.wav,train,UNUSED,vi-VN,657c8d982832af573ef2c039,,Female,34,tôi cần một tách cà phê nóng,tôi cần một tách cà phê [coffee_type : nóng],['tôi' 'cần' 'một' 'tách' 'cà' 'phê' 'nóng'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'coffee_type'],56,iot_coffee,iot,1.86,48000,1,True,,,
2827,train-115/682bb6a3e65f3b45c66db0fe6db26b5f.wav,train,UNUSED,vi-VN,5f888877136ad50208b48b47,,Unidentified,Unidentified,tắt tiếng loa ở phòng khách,tắt tiếng [device_type : loa ở phòng khách],['tắt' 'tiếng' 'loa' 'ở' 'phòng' 'khách'],['Other' 'Other' 'device_type' 'device_type' 'device_type' 'device_type'],46,audio_volume_mute,audio,4.44,48000,1,True,,,
6659,train-115/1ddcd253e4d44d1ea7ece96a2de7edea.wav,train,UNUSED,vi-VN,659ea35db097ea3c414b04c0,,Female,31,xin chào tôi sẽ cần cà phê pha lúc bảy giờ sáng hôm nay,xin chào tôi sẽ cần [drink_type : cà phê] pha lúc [time : bảy giờ sáng] [date : hôm nay],"['xin' 'chào' 'tôi' 'sẽ' 'cần' 'cà' 'phê' 'pha' 'lúc' 'bảy' 'giờ' 'sáng'
 'hôm' 'nay']","['Other' 'Other' 'Other' 'Other' 'Other' 'drink_type' 'drink_type' 'Other'
 'Other' 'time' 'time' 'time' 'date' 'date']",12,general_quirky,general,5.22,48000,1,True,,,
1471,train-115/357a30106ebf788fb123825ace0d3e3d.wav,train,UNUSED,vi-VN,659ea35db097ea3c414b04c0,,Female,31,tăng âm lượng tới mức sáu mươi,tăng âm lượng [change_amount : tới mức sáu mươi],['tăng' 'âm' 'lượng' 'tới' 'mức' 'sáu' 'mươi'],"['Other' 'Other' 'Other' 'change_amount' 'change_amount' 'change_amount'
 'change_amount']",14,audio_volume_up,audio,3.84,48000,1,True,,,
129,train-115/64efe71949cc72a7a645ba89fe972f56.wav,train,UNUSED,vi-VN,65a242d84b379f4cebea1b21,,Male,24,kể cho tôi về hôm nay,kể cho tôi về [date : hôm nay],['kể' 'cho' 'tôi' 'về' 'hôm' 'nay'],['Other' 'Other' 'Other' 'Other' 'date' 'date'],12,general_quirky,general,2.88,48000,1,True,,,
10452,train-115/d2c639eeec1c9049ab61cf3551cfda62.wav,train,UNUSED,vi-VN,65718bf0ad0f780a67a20790,,Male,24,bỏ bánh mì ra khỏi danh sách mua sắm,bỏ bánh mì ra khỏi danh sách [list_name : mua sắm],['bỏ' 'bánh' 'mì' 'ra' 'khỏi' 'danh' 'sách' 'mua' 'sắm'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'list_name'
 'list_name']",53,lists_remove,lists,3.42,48000,1,True,,,
11635,train-115/1d8888a8cacea3e06d346581f93e6454.wav,train,UNUSED,vi-VN,5cf03d69b094d700013e4d54,,Female,31,một bộ phim sẽ chiếu vào ngày mai lúc mấy giờ,một bộ phim sẽ chiếu vào [date : ngày mai] lúc mấy giờ,['một' 'bộ' 'phim' 'sẽ' 'chiếu' 'vào' 'ngày' 'mai' 'lúc' 'mấy' 'giờ'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'date' 'date' 'Other'
 'Other' 'Other']",55,recommendation_movies,recommendation,3.9,48000,1,True,,,
343,train-115/9dda9f858231575ba75c57b5ca0cb72f.wav,train,UNUSED,vi-VN,65a242d84b379f4cebea1b21,,Male,24,thời tiết sẽ ra sao vào ngày mai,thời tiết sẽ ra sao vào [date : ngày mai],['thời' 'tiết' 'sẽ' 'ra' 'sao' 'vào' 'ngày' 'mai'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'date' 'date'],13,weather_query,weather,3.48,48000,1,True,,,
1521,train-115/e39b3320cc135a5b13020ba43d34290b.wav,train,UNUSED,vi-VN,5e25be7c5514e680ef436338,,Female,33,giảm âm lượng xuống mười,giảm âm lượng [change_amount : xuống mười],['giảm' 'âm' 'lượng' 'xuống' 'mười'],['Other' 'Other' 'Other' 'change_amount' 'change_amount'],35,audio_volume_down,audio,2.82,48000,1,True,,,
5572,train-115/6b837ee0d3d3011777d497cdcfaa234e.wav,train,UNUSED,vi-VN,65a242d84b379f4cebea1b21,,Male,24,tăng độ sáng của các đèn phòng ngủ,tăng độ sáng của các đèn [house_place : phòng ngủ],['tăng' 'độ' 'sáng' 'của' 'các' 'đèn' 'phòng' 'ngủ'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'house_place'
 'house_place']",18,iot_hue_lightup,iot,3.84,48000,1,True,,,
11946,train-115/a8d3b3b4d15020233de34f244654bf81.wav,train,UNUSED,vi-VN,5e25be7c5514e680ef436338,,Female,33,tiệm sách gần nhất ở đâu,[business_type : tiệm sách] gần nhất ở đâu,['tiệm' 'sách' 'gần' 'nhất' 'ở' 'đâu'],['business_type' 'business_type' 'Other' 'Other' 'Other' 'Other'],19,recommendation_locations,recommendation,3.66,48000,1,True,,,
12746,train-115/d1d1ce33dab2e4a675a71d1c6853d7f3.wav,train,UNUSED,vi-VN,657c8d982832af573ef2c039,,Female,34,mở ứng dụng uber và gọi một chiếc ô tô để đón tôi ở sân bay,mở ứng dụng uber và gọi một chiếc [transport_type : ô tô] để đón tôi ở [place_name : sân bay],"['mở' 'ứng' 'dụng' 'uber' 'và' 'gọi' 'một' 'chiếc' 'ô' 'tô' 'để' 'đón'
 'tôi' 'ở' 'sân' 'bay']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'transport_type' 'transport_type' 'Other' 'Other' 'Other' 'Other'
 'place_name' 'place_name']",54,transport_taxi,transport,4.5,48000,1,True,,,
13574,train-115/5586957a12b7e067bb7704f13ff0054e.wav,train,UNUSED,vi-VN,657c8d982832af573ef2c039,,Female,34,tỷ giá hối đoái giữa đô la mỹ và đô la canada là bao nhiêu,tỷ giá hối đoái giữa [currency_name : đô la mỹ] và [currency_name : đô la canada] là bao nhiêu,"['tỷ' 'giá' 'hối' 'đoái' 'giữa' 'đô' 'la' 'mỹ' 'và' 'đô' 'la' 'canada'
 'là' 'bao' 'nhiêu']","['Other' 'Other' 'Other' 'Other' 'Other' 'currency_name' 'currency_name'
 'currency_name' 'Other' 'currency_name' 'currency_name' 'currency_name'
 'Other' 'Other' 'Other']",10,qa_currency,qa,5.22,48000,1,True,,,
11765,train-115/17d699d192db6f4743170c183437767c.wav,train,UNUSED,vi-VN,65a242d84b379f4cebea1b21,,Male,24,các trò chơi học tập,[movie_name : các trò chơi học tập],['các' 'trò' 'chơi' 'học' 'tập'],['movie_name' 'movie_name' 'movie_name' 'movie_name' 'movie_name'],55,recommendation_movies,recommendation,2.94,48000,1,True,,,
12314,train-115/3bab2640def383f82de7e338d9489148.wav,train,UNUSED,vi-VN,5e25be7c5514e680ef436338,,Female,33,khi nào tàu thống nhất tới nha trang,khi nào [transport_name : tàu thống nhất] tới [place_name : nha trang],['khi' 'nào' 'tàu' 'thống' 'nhất' 'tới' 'nha' 'trang'],"['Other' 'Other' 'transport_name' 'transport_name' 'transport_name'
 'Other' 'place_name' 'place_name']",42,transport_query,transport,3.42,48000,1,True,,,
498,train-115/7fba19058f180bee430268bd036fc244.wav,train,UNUSED,vi-VN,657c8d982832af573ef2c039,,Female,34,chỉnh màu đèn sang màu đỏ,chỉnh màu đèn sang [color_type : màu đỏ],['chỉnh' 'màu' 'đèn' 'sang' 'màu' 'đỏ'],['Other' 'Other' 'Other' 'Other' 'color_type' 'color_type'],1,iot_hue_lightchange,iot,2.82,48000,1,True,,,
6794,train-115/b5ae837355dd942b7a3a95d177c2cb57.wav,train,UNUSED,vi-VN,657c8d982832af573ef2c039,,Female,34,có sự kiện nào trong lịch của tôi hôm nay không,có sự kiện nào trong lịch của tôi [date : hôm nay] không,['có' 'sự' 'kiện' 'nào' 'trong' 'lịch' 'của' 'tôi' 'hôm' 'nay' 'không'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'date'
 'date' 'Other']",32,calendar_query,calendar,3.3,48000,1,True,,,
12495,train-115/13aa4c27059e0ffc998d88df282415e9.wav,train,UNUSED,vi-VN,659ea35db097ea3c414b04c0,,Female,31,gọi một chiếc ô tô cho tôi,gọi một chiếc [transport_type : ô tô] cho tôi,['gọi' 'một' 'chiếc' 'ô' 'tô' 'cho' 'tôi'],['Other' 'Other' 'Other' 'transport_type' 'transport_type' 'Other' 'Other'],54,transport_taxi,transport,3.42,48000,1,True,,,
6671,train-115/6c8ebe925651b82b9cf1d1e71d4f61b6.wav,train,UNUSED,vi-VN,65a242d84b379f4cebea1b21,,Male,24,hôm nay sẽ làm gì vui,[date : hôm nay] sẽ làm gì vui,['hôm' 'nay' 'sẽ' 'làm' 'gì' 'vui'],['date' 'date' 'Other' 'Other' 'Other' 'Other'],12,general_quirky,general,2.76,48000,1,True,,,
1255,train-115/475ce5b786164340d8425bffd8d680af.wav,train,UNUSED,vi-VN,659ea35db097ea3c414b04c0,,Female,31,cho chúng tôi biết tin tức về cuộc bầu cử tổng thống,cho chúng tôi biết tin tức về [news_topic : cuộc bầu cử tổng thống],"['cho' 'chúng' 'tôi' 'biết' 'tin' 'tức' 'về' 'cuộc' 'bầu' 'cử' 'tổng'
 'thống']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'news_topic'
 'news_topic' 'news_topic' 'news_topic' 'news_topic']",22,news_query,news,4.8,48000,1,True,,,
13311,train-115/d381483249dba5a4f96e0ff8000376b3.wav,train,UNUSED,vi-VN,65718bf0ad0f780a67a20790,,Male,24,tôi có đô la trong tháng tôi có thể chi tiêu bao nhiêu mỗi ngày trong tháng này,tôi có đô la trong tháng tôi có thể chi tiêu bao nhiêu [general_frequency : mỗi ngày] trong [date : tháng này],"['tôi' 'có' 'đô' 'la' 'trong' 'tháng' 'tôi' 'có' 'thể' 'chi' 'tiêu' 'bao'
 'nhiêu' 'mỗi' 'ngày' 'trong' 'tháng' 'này']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other' 'Other' 'general_frequency' 'general_frequency'
 'Other' 'date' 'date']",39,qa_maths,qa,5.52,48000,1,True,,,
12131,train-115/a815d719571a13618cfa3c1b81fa5e9a.wav,train,UNUSED,vi-VN,659ea35db097ea3c414b04c0,,Female,31,đặt cho tôi một chuyến quay lại từ vinh đến hà nội bằng tàu hỏa,đặt cho tôi một chuyến [transport_descriptor : quay lại] từ [place_name : vinh] đến [place_name : hà nội] bằng [transport_type : tàu hỏa],"['đặt' 'cho' 'tôi' 'một' 'chuyến' 'quay' 'lại' 'từ' 'vinh' 'đến' 'hà'
 'nội' 'bằng' 'tàu' 'hỏa']","['Other' 'Other' 'Other' 'Other' 'Other' 'transport_descriptor'
 'transport_descriptor' 'Other' 'place_name' 'Other' 'place_name'
 'place_name' 'Other' 'transport_type' 'transport_type']",2,transport_ticket,transport,6.78,48000,1,True,,,
7124,train-115/6d5d68505128f7ba30fd791fcd3774e5.wav,train,UNUSED,vi-VN,657c8d982832af573ef2c039,,Female,34,cài đặt sự kiện tái diễn hàng tuần,cài đặt sự kiện tái diễn [general_frequency : hàng tuần],['cài' 'đặt' 'sự' 'kiện' 'tái' 'diễn' 'hàng' 'tuần'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'general_frequency'
 'general_frequency']",50,calendar_set,calendar,2.64,48000,1,True,,,
87,train-115/ccfed11cc314723cb7f0a1eb9da9d88c.wav,train,UNUSED,vi-VN,659ea35db097ea3c414b04c0,,Female,31,làm ơn đặt sushi cho bữa tối,làm ơn đặt [food_type : sushi] cho [meal_type : bữa tối],['làm' 'ơn' 'đặt' 'sushi' 'cho' 'bữa' 'tối'],['Other' 'Other' 'Other' 'food_type' 'Other' 'meal_type' 'meal_type'],16,takeaway_order,takeaway,3.36,48000,1,True,,,
9223,train-115/a1142846a7468bef23db0fa6e6dc67af.wav,train,UNUSED,vi-VN,65718bf0ad0f780a67a20790,,Male,24,chuyển đài phát thanh sang chin mươi tám phẩy bảy,chuyển đài phát thanh sang [radio_name : chin mươi tám phẩy bảy],['chuyển' 'đài' 'phát' 'thanh' 'sang' 'chin' 'mươi' 'tám' 'phẩy' 'bảy'],"['Other' 'Other' 'Other' 'Other' 'Other' 'radio_name' 'radio_name'
 'radio_name' 'radio_name' 'radio_name']",36,play_radio,play,3.12,48000,1,True,,,
4269,train-115/bda37f952e79ee0e29ad93b7ac478a23.wav,train,UNUSED,vi-VN,5cf03d69b094d700013e4d54,,Female,31,phát lại bài hát này tôi thật sự thích nó,[player_setting : phát lại] bài hát này tôi thật sự thích nó,['phát' 'lại' 'bài' 'hát' 'này' 'tôi' 'thật' 'sự' 'thích' 'nó'],"['player_setting' 'player_setting' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other']",43,music_likeness,music,5.28,48000,1,True,,,
16621,train-115/30213f1afa2939a0471b874831924904.wav,train,UNUSED,vi-VN,65718bf0ad0f780a67a20790,,Male,24,vui lòng thêm danh sách liên hệ và gửi họ một email nhắc nhở,vui lòng thêm [list_name : danh sách liên hệ] và gửi họ một email nhắc nhở,"['vui' 'lòng' 'thêm' 'danh' 'sách' 'liên' 'hệ' 'và' 'gửi' 'họ' 'một'
 'email' 'nhắc' 'nhở']","['Other' 'Other' 'Other' 'list_name' 'list_name' 'list_name' 'list_name'
 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other']",15,email_addcontact,email,4.08,48000,1,True,,,
395,train-115/2d050c9465ed127dc47db7b6410215b7.wav,train,UNUSED,vi-VN,5e25be7c5514e680ef436338,,Female,33,chênh lệch thời gian giữa giờ phương đông và giờ thái bình dương,chênh lệch thời gian giữa giờ [time_zone : phương đông] và [time_zone : giờ thái bình dương],"['chênh' 'lệch' 'thời' 'gian' 'giữa' 'giờ' 'phương' 'đông' 'và' 'giờ'
 'thái' 'bình' 'dương']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'time_zone' 'time_zone'
 'Other' 'time_zone' 'time_zone' 'time_zone' 'time_zone']",38,datetime_convert,datetime,6.42,48000,1,True,,,
949,train-115/1ac23e2606bbd40cbe5e79889aed1d1d.wav,train,UNUSED,vi-VN,5cf03d69b094d700013e4d54,,Female,31,bài hát đó trong phần nền thật bực mình,bài hát đó trong phần [music_descriptor : nền] thật bực mình,['bài' 'hát' 'đó' 'trong' 'phần' 'nền' 'thật' 'bực' 'mình'],"['Other' 'Other' 'Other' 'Other' 'Other' 'music_descriptor' 'Other'
 'Other' 'Other']",7,music_dislikeness,music,3.54,48000,1,True,,,
5056,train-115/c5425687ecd5e18a63bd84e11cccdd32.wav,train,UNUSED,vi-VN,5cf03d69b094d700013e4d54,,Female,31,bài hát nào là bài hát chủ đề cho mỹ tâm,bài hát nào là [music_album : bài hát chủ đề cho mỹ tâm],['bài' 'hát' 'nào' 'là' 'bài' 'hát' 'chủ' 'đề' 'cho' 'mỹ' 'tâm'],"['Other' 'Other' 'Other' 'Other' 'music_album' 'music_album' 'music_album'
 'music_album' 'music_album' 'music_album' 'music_album']",57,music_query,music,3.66,48000,1,True,,,
1889,train-115/1aad9ac42a70bf75251e2da63bc92660.wav,train,UNUSED,vi-VN,5e25be7c5514e680ef436338,,Female,33,mở các đèn disco lên,mở [device_type : các đèn disco] lên,['mở' 'các' 'đèn' 'disco' 'lên'],['Other' 'device_type' 'device_type' 'device_type' 'Other'],41,iot_hue_lighton,iot,3.54,48000,1,True,,,
214,train-115/3f36b0e861f4f26b7378f1ba5e7280cd.wav,train,UNUSED,vi-VN,65a242d84b379f4cebea1b21,,Male,24,hôm nay là ngày gì,[date : hôm nay] là ngày gì,['hôm' 'nay' 'là' 'ngày' 'gì'],['date' 'date' 'Other' 'Other' 'Other'],0,datetime_query,datetime,2.28,48000,1,True,,,
2287,train-115/48ad4fe5763f8d604f99b93fa6cae0c2.wav,train,UNUSED,vi-VN,5cf03d69b094d700013e4d54,,Female,31,olly bắt đầu cà phê lúc sáu giờ sáng,olly bắt đầu cà phê lúc [time : sáu giờ sáng],['olly' 'bắt' 'đầu' 'cà' 'phê' 'lúc' 'sáu' 'giờ' 'sáng'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'time' 'time' 'time'],56,iot_coffee,iot,3.96,48000,1,True,,,
10502,train-115/e257e95b762da224b010701b7c5e1248.wav,train,UNUSED,vi-VN,5e25be7c5514e680ef436338,,Female,33,tôi cần thêm mì ý và sữa vào danh sách tạp hóa,tôi cần thêm mì ý và sữa vào danh sách [list_name : tạp hóa],['tôi' 'cần' 'thêm' 'mì' 'ý' 'và' 'sữa' 'vào' 'danh' 'sách' 'tạp' 'hóa'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'list_name' 'list_name']",21,lists_createoradd,lists,6.0,48000,1,True,,,
192,train-115/c454440e6a8efca58943e374236bc3a6.wav,train,UNUSED,vi-VN,65a242d84b379f4cebea1b21,,Male,24,bật ổ cắm,bật [device_type : ổ cắm],['bật' 'ổ' 'cắm'],['Other' 'device_type' 'device_type'],24,iot_wemo_on,iot,2.34,48000,1,True,,,
5880,train-115/db2a7773213c78050437ee4fb38f87bc.wav,train,UNUSED,vi-VN,65718bf0ad0f780a67a20790,,Male,24,khởi động máy hút bụi,khởi động [device_type : máy hút bụi],['khởi' 'động' 'máy' 'hút' 'bụi'],['Other' 'Other' 'device_type' 'device_type' 'device_type'],34,iot_cleaning,iot,2.52,48000,1,True,,,
4381,train-115/35291d067e0d0f562d99efc46c946cc5.wav,train,UNUSED,vi-VN,659ea35db097ea3c414b04c0,,Female,31,bỏ báo thức sớm nhất ngày mai,bỏ báo thức sớm nhất [date : ngày mai],['bỏ' 'báo' 'thức' 'sớm' 'nhất' 'ngày' 'mai'],['Other' 'Other' 'Other' 'Other' 'Other' 'date' 'date'],52,alarm_remove,alarm,2.76,48000,1,True,,,
11985,train-115/8775f20a1338ea2ed1a37163c6dd20e9.wav,train,UNUSED,vi-VN,5cf03d69b094d700013e4d54,,Female,31,tôi nên xem gì cuối tuần này,tôi nên xem gì [date : cuối tuần này],['tôi' 'nên' 'xem' 'gì' 'cuối' 'tuần' 'này'],['Other' 'Other' 'Other' 'Other' 'date' 'date' 'date'],6,recommendation_events,recommendation,2.76,48000,1,True,,,
14210,train-115/16f6ee68fcac724c5b3eeadf0e29807a.wav,train,UNUSED,vi-VN,65a242d84b379f4cebea1b21,,Male,24,tôi mong có thể chơi trò chơi điện tử,tôi mong có thể chơi trò chơi [game_type : điện tử],['tôi' 'mong' 'có' 'thể' 'chơi' 'trò' 'chơi' 'điện' 'tử'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'game_type'
 'game_type']",51,play_game,play,3.96,48000,1,True,,,
492,train-115/f0b284033d2542bd453836da86b4b313.wav,train,UNUSED,vi-VN,65718bf0ad0f780a67a20790,,Male,24,bạn biết một chuyện đùa ngốc nghếch không,bạn biết một chuyện đùa [joke_type : ngốc nghếch] không,['bạn' 'biết' 'một' 'chuyện' 'đùa' 'ngốc' 'nghếch' 'không'],['Other' 'Other' 'Other' 'Other' 'Other' 'joke_type' 'joke_type' 'Other'],25,general_joke,general,2.88,48000,1,True,,,
14089,train-115/2409a3e4a19a15a7b01e0c8b3a91e176.wav,train,UNUSED,vi-VN,5cf03d69b094d700013e4d54,,Female,31,cổ phiếu của facebook,cổ phiếu của [business_name : facebook],['cổ' 'phiếu' 'của' 'facebook'],['Other' 'Other' 'Other' 'business_name'],4,qa_stock,qa,2.46,48000,1,True,,,
11893,train-115/83e363ece538bbd48f645452ee1209b4.wav,train,UNUSED,vi-VN,659ea35db097ea3c414b04c0,,Female,31,các sự kiện diễn ra cuối tuần này,các sự kiện diễn ra [date : cuối tuần này],['các' 'sự' 'kiện' 'diễn' 'ra' 'cuối' 'tuần' 'này'],['Other' 'Other' 'Other' 'Other' 'Other' 'date' 'date' 'date'],6,recommendation_events,recommendation,4.08,48000,1,True,,,
276,train-115/48fdca30b75b9ae608a1f91ef340ed86.wav,train,UNUSED,vi-VN,65718bf0ad0f780a67a20790,,Male,24,ai đã cover bài hát ngây thơ,ai đã cover bài hát [song_name : ngây thơ],['ai' 'đã' 'cover' 'bài' 'hát' 'ngây' 'thơ'],['Other' 'Other' 'Other' 'Other' 'Other' 'song_name' 'song_name'],57,music_query,music,3.0,48000,1,True,,,
