audio_id,audio_path,original_split,project_split,locale,speaker_id,normalized_speaker_id,speaker_sex,speaker_age,transcript,annot_utt,tokens,labels,intent_idx,intent,scenario_str,duration_sec,sample_rate,num_channels,is_valid,protocol,role,checksum,split_name
6144,dev/2a89594c7ec0e73748b058d1d0c26990.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,cho tôi biết thời tiết vào tháng tới,cho tôi biết thời tiết vào [time : tháng tới],['cho' 'tôi' 'biết' 'thời' 'tiết' 'vào' 'tháng' 'tới'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'time' 'time'],13,weather_query,weather,2.76,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
13710,dev/1d931127fde9c323d56b063788bddb8f.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,thành phố new york cách los angeles bao nhiêu dặm,[place_name : thành phố new york] cách [place_name : los angeles] bao nhiêu dặm,['thành' 'phố' 'new' 'york' 'cách' 'los' 'angeles' 'bao' 'nhiêu' 'dặm'],"['place_name' 'place_name' 'place_name' 'place_name' 'Other' 'place_name'
 'place_name' 'Other' 'Other' 'Other']",49,qa_factoid,qa,4.2,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
15396,dev/22a92147e5b7cddecad2e367f905ac17.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,tạo một khiếu nại với f. p. t.,tạo một khiếu nại với [business_name : f. p. t.],['tạo' 'một' 'khiếu' 'nại' 'với' 'f.' 'p.' 't.'],"['Other' 'Other' 'Other' 'Other' 'Other' 'business_name' 'business_name'
 'business_name']",47,social_post,social,4.26,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
15207,dev/c60882f44571aa97e774b26511e478d4.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,tôi muốn cập nhật facebook của tôi mỗi ba tiếng đồng hồ,tôi muốn cập nhật [media_type : facebook] của tôi [general_frequency : mỗi ba tiếng đồng hồ],"['tôi' 'muốn' 'cập' 'nhật' 'facebook' 'của' 'tôi' 'mỗi' 'ba' 'tiếng'
 'đồng' 'hồ']","['Other' 'Other' 'Other' 'Other' 'media_type' 'Other' 'Other'
 'general_frequency' 'general_frequency' 'general_frequency'
 'general_frequency' 'general_frequency']",27,social_query,social,3.6,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
10195,dev/9f828ebd126741670f044ff6a5de1081.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,công thức làm thịt cua,công thức làm [food_type : thịt cua],['công' 'thức' 'làm' 'thịt' 'cua'],['Other' 'Other' 'Other' 'food_type' 'food_type'],9,cooking_recipe,cooking,1.86,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
2312,dev/a0e95dde08822835f876b57b20220688.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,olly cho các đèn xuống tới số bảy,olly cho các đèn xuống [change_amount : tới số bảy],['olly' 'cho' 'các' 'đèn' 'xuống' 'tới' 'số' 'bảy'],"['Other' 'Other' 'Other' 'Other' 'Other' 'change_amount' 'change_amount'
 'change_amount']",31,iot_hue_lightdim,iot,3.24,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
2161,dev/a702ae885ee723154be083802b8b1d94.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,phát lại bản nhạc,[player_setting : phát lại] bản nhạc,['phát' 'lại' 'bản' 'nhạc'],['player_setting' 'player_setting' 'Other' 'Other'],28,music_settings,music,1.62,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
1058,dev/19ce314650d643ae13c9aba959b392d2.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,một giờ chiều hôm nay khởi động robot hút bụi,[time : một giờ chiều] [date : hôm nay] khởi động [device_type : robot hút bụi],['một' 'giờ' 'chiều' 'hôm' 'nay' 'khởi' 'động' 'robot' 'hút' 'bụi'],"['time' 'time' 'time' 'date' 'date' 'Other' 'Other' 'device_type'
 'device_type' 'device_type']",34,iot_cleaning,iot,3.0,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
3589,dev/218a06cc835a74c0d940782f91e6fbdf.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,thời tiết tuần này thế nào,thời tiết [date : tuần này] thế nào,['thời' 'tiết' 'tuần' 'này' 'thế' 'nào'],['Other' 'Other' 'date' 'date' 'Other' 'Other'],13,weather_query,weather,1.68,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
5282,dev/ccf82da09ac253ff7456d4328dc1edac.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,cho tôi xem tin tức trực tiếp từ b. b. c.,cho tôi xem tin tức trực tiếp từ b. b. c.,['cho' 'tôi' 'xem' 'tin' 'tức' 'trực' 'tiếp' 'từ' 'b.' 'b.' 'c.'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other']",22,news_query,news,3.36,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
4129,dev/236a2270a2d7d30407562f775dfd7c90.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,tôi đã đặt báo thức nào ngay bây giờ,tôi đã đặt báo thức nào ngay bây giờ,['tôi' 'đã' 'đặt' 'báo' 'thức' 'nào' 'ngay' 'bây' 'giờ'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],23,alarm_query,alarm,4.02,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
14961,dev/7e3c7e1ee89ffb2ad40cb750b977bb88.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,tăng thanh hà bao nhiêu tuổi,[person : tăng thanh hà] bao nhiêu tuổi,['tăng' 'thanh' 'hà' 'bao' 'nhiêu' 'tuổi'],['person' 'person' 'person' 'Other' 'Other' 'Other'],49,qa_factoid,qa,2.4,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
6908,dev/fa166770e66a6cce613cafb50ae4b122.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,tôi cần lời nhắc mỗi ngày lúc chín giờ sáng,tôi cần lời nhắc [general_frequency : mỗi ngày] lúc [time : chín giờ sáng],['tôi' 'cần' 'lời' 'nhắc' 'mỗi' 'ngày' 'lúc' 'chín' 'giờ' 'sáng'],"['Other' 'Other' 'Other' 'Other' 'general_frequency' 'general_frequency'
 'Other' 'time' 'time' 'time']",50,calendar_set,calendar,3.18,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
11450,dev/2ba4455fc4554b3a876dffed0a8867d5.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,bắt đầu podcast m. l. b. hàng ngày,bắt đầu podcast [podcast_name : m. l. b. hàng ngày],['bắt' 'đầu' 'podcast' 'm.' 'l.' 'b.' 'hàng' 'ngày'],"['Other' 'Other' 'Other' 'podcast_name' 'podcast_name' 'podcast_name'
 'podcast_name' 'podcast_name']",58,play_podcasts,play,3.54,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
13919,dev/2fb6bd88663c8442f66b6049a7856407.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,cho tôi biết về tiền đặt cọc vườn năng lượng mặt trời,cho tôi biết về [definition_word : tiền đặt cọc vườn năng lượng mặt trời],"['cho' 'tôi' 'biết' 'về' 'tiền' 'đặt' 'cọc' 'vườn' 'năng' 'lượng' 'mặt'
 'trời']","['Other' 'Other' 'Other' 'Other' 'definition_word' 'definition_word'
 'definition_word' 'definition_word' 'definition_word' 'definition_word'
 'definition_word' 'definition_word']",26,qa_definition,qa,3.54,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
5541,dev/6b1e2274e8aaedd49d0955ce995f0b77.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,cho tôi biết thời gian báo thức buổi sáng của các ngày trong tuần,cho tôi biết thời gian báo thức [timeofday : buổi sáng] của [date : các ngày trong tuần],"['cho' 'tôi' 'biết' 'thời' 'gian' 'báo' 'thức' 'buổi' 'sáng' 'của' 'các'
 'ngày' 'trong' 'tuần']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'timeofday'
 'timeofday' 'Other' 'date' 'date' 'date' 'date']",23,alarm_query,alarm,3.9,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
5651,dev/7b6e449cd10af38d154041553de11d1c.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,mở ổ chuyển đổi thông minh,mở [device_type : ổ chuyển đổi thông minh],['mở' 'ổ' 'chuyển' 'đổi' 'thông' 'minh'],"['Other' 'device_type' 'device_type' 'device_type' 'device_type'
 'device_type']",24,iot_wemo_on,iot,2.28,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
5667,dev/c8664091f1730aa394d38573e705f160.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,chạm vào bắt đầu và sau đó chọn cài đặt,chạm vào bắt đầu và sau đó chọn cài đặt,['chạm' 'vào' 'bắt' 'đầu' 'và' 'sau' 'đó' 'chọn' 'cài' 'đặt'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other']",23,alarm_query,alarm,3.9,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
11338,dev/d8d7f0af725750d3e629c7ee4274af13.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,phát podcast từ đầu,phát podcast từ đầu,['phát' 'podcast' 'từ' 'đầu'],['Other' 'Other' 'Other' 'Other'],58,play_podcasts,play,2.52,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
11070,dev/25f946f01d59aca4f67e6ee22b0a8e35.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,bạn có thể cho tôi biết những mặt hàng trên danh sách siêu thị của tôi là gì không,bạn có thể cho tôi biết những mặt hàng trên danh sách [list_name : siêu thị] của tôi là gì không,"['bạn' 'có' 'thể' 'cho' 'tôi' 'biết' 'những' 'mặt' 'hàng' 'trên' 'danh'
 'sách' 'siêu' 'thị' 'của' 'tôi' 'là' 'gì' 'không']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other' 'list_name' 'list_name' 'Other' 'Other' 'Other'
 'Other' 'Other']",59,lists_query,lists,6.0,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
2003,dev/c65ee5b5a64f62d2a4c54f70680499d0.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,vui lòng tắt đi,vui lòng tắt đi,['vui' 'lòng' 'tắt' 'đi'],['Other' 'Other' 'Other' 'Other'],46,audio_volume_mute,audio,1.44,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
9589,dev/b216b4fd56f959d06600ffe9008f4884.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,ok google bạn có thể phát mỹ tâm không,ok google bạn có thể phát [person : mỹ tâm] không,['ok' 'google' 'bạn' 'có' 'thể' 'phát' 'mỹ' 'tâm' 'không'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'person' 'person' 'Other'],36,play_radio,play,4.2,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
2420,dev/7d269f14e1cf34d9f62a12b5d5845388.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,có gì mới ở vnexpress,có gì mới ở [media_type : vnexpress],['có' 'gì' 'mới' 'ở' 'vnexpress'],['Other' 'Other' 'Other' 'Other' 'media_type'],22,news_query,news,2.52,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
17102,dev/73ec61f5c4ca894d4b7f3854eac741e2.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,gọi số điện thoại sơn,gọi [personal_info : số điện thoại] [person : sơn],['gọi' 'số' 'điện' 'thoại' 'sơn'],['Other' 'personal_info' 'personal_info' 'personal_info' 'person'],17,email_querycontact,email,1.86,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
5393,dev/1859544c6f7420866b15bea3ffc0b9ff.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,tăng âm lượng,tăng âm lượng,['tăng' 'âm' 'lượng'],['Other' 'Other' 'Other'],14,audio_volume_up,audio,1.38,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
1943,dev/b2d05628fd5efe16eef23c4aa6a1715d.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,bắt đầu dọn nhà,bắt đầu dọn [house_place : nhà],['bắt' 'đầu' 'dọn' 'nhà'],['Other' 'Other' 'Other' 'house_place'],34,iot_cleaning,iot,1.74,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
13490,dev/0fa3165b7c82e23d51766f32aa22db24.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,có mối tương quan giữa thời tiết ở cần thơ và giá tại nasdaq trong tuần rồi không,có mối tương quan giữa thời tiết ở [place_name : cần thơ] và giá tại nasdaq trong [date : tuần rồi] không,"['có' 'mối' 'tương' 'quan' 'giữa' 'thời' 'tiết' 'ở' 'cần' 'thơ' 'và' 'giá'
 'tại' 'nasdaq' 'trong' 'tuần' 'rồi' 'không']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'place_name' 'place_name' 'Other' 'Other' 'Other' 'Other' 'Other' 'date'
 'date' 'Other']",12,general_quirky,general,6.72,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
9281,dev/a29ba518441e615ebc819e46b9abdae5.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,tôi mong muốn nghe kênh radio đó,tôi mong muốn nghe kênh radio đó,['tôi' 'mong' 'muốn' 'nghe' 'kênh' 'radio' 'đó'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],36,play_radio,play,2.34,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
12055,dev/9bf043a0df06d2c090723033cb1822b5.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,các sự kiện trong vùng của hôm nay,các sự kiện trong vùng [date : của hôm nay],['các' 'sự' 'kiện' 'trong' 'vùng' 'của' 'hôm' 'nay'],['Other' 'Other' 'Other' 'Other' 'Other' 'date' 'date' 'date'],6,recommendation_events,recommendation,2.34,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
12950,dev/cc77c4ab501820b4bf8112513f4bebb2.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,việt nam dùng đơn vị tiền tệ gì,[place_name : việt nam] dùng đơn vị tiền tệ gì,['việt' 'nam' 'dùng' 'đơn' 'vị' 'tiền' 'tệ' 'gì'],['place_name' 'place_name' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],10,qa_currency,qa,2.82,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
6140,dev/a0520e4f4f84f04bec60b34d09a99684.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,olly tôi có nên mang găng tay hay không,olly tôi có nên mang [weather_descriptor : găng tay] hay không,['olly' 'tôi' 'có' 'nên' 'mang' 'găng' 'tay' 'hay' 'không'],"['Other' 'Other' 'Other' 'Other' 'Other' 'weather_descriptor'
 'weather_descriptor' 'Other' 'Other']",13,weather_query,weather,2.82,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
13496,dev/c7a9761d7da327fd84f208f7219bf4ca.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,tom cruise có phải là con một không,[person : tom cruise] có phải là con một không,['tom' 'cruise' 'có' 'phải' 'là' 'con' 'một' 'không'],['person' 'person' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],49,qa_factoid,qa,3.12,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
15033,dev/45b011a6d82b1caf4c0442774b5cac16.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,tỷ lệ hối đoái giữa đồng việt nam và đồng yên,tỷ lệ hối đoái giữa [currency_name : đồng việt nam] và [currency_name : đồng yên],"['tỷ' 'lệ' 'hối' 'đoái' 'giữa' 'đồng' 'việt' 'nam' 'và' 'đồng'
 'yên']","['Other' 'Other' 'Other' 'Other' 'Other' 'currency_name' 'currency_name'
 'currency_name' 'Other' 'currency_name' 'currency_name']",10,qa_currency,qa,3.18,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
16512,dev/88e26d11fb703c58d21d2a6af13ce69a.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,gửi email đến mẹ muốn đi mua sắm ngày mai,gửi email đến [relation : mẹ] muốn đi mua sắm [date : ngày mai],['gửi' 'email' 'đến' 'mẹ' 'muốn' 'đi' 'mua' 'sắm' 'ngày' 'mai'],"['Other' 'Other' 'Other' 'relation' 'Other' 'Other' 'Other' 'Other' 'date'
 'date']",33,email_sendemail,email,3.06,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
5462,dev/67fcd88a95eadd8dd473b3be30581edc.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,tôi có cần áo khoác hôm nay không,tôi có cần [weather_descriptor : áo khoác] [date : hôm nay] không,['tôi' 'có' 'cần' 'áo' 'khoác' 'hôm' 'nay' 'không'],"['Other' 'Other' 'Other' 'weather_descriptor' 'weather_descriptor' 'date'
 'date' 'Other']",13,weather_query,weather,2.58,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
1211,dev/23cb0fa8b8b24b6e7c5a8178b519ddef.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,đổi giờ bắc kinh sang giờ sài gòn,đổi giờ [place_name : bắc kinh] sang giờ [place_name : sài gòn],['đổi' 'giờ' 'bắc' 'kinh' 'sang' 'giờ' 'sài' 'gòn'],"['Other' 'Other' 'place_name' 'place_name' 'Other' 'Other' 'place_name'
 'place_name']",38,datetime_convert,datetime,2.52,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
10962,dev/006d735053d0ba7cf2a0a971be4126db.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,tôi không muốn danh sách này nữa,tôi không muốn danh sách này nữa,['tôi' 'không' 'muốn' 'danh' 'sách' 'này' 'nữa'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],53,lists_remove,lists,2.16,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
3712,dev/df66b65cc9eb8fdd1d1c1d1c8c23488e.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,phát danh danh phát đỉnh của tôi gần đây,phát danh danh phát đỉnh của tôi gần đây,['phát' 'danh' 'danh' 'phát' 'đỉnh' 'của' 'tôi' 'gần' 'đây'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],45,play_music,play,3.84,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
14888,dev/db44e793e4e1dccc3b05a1c54e6a58db.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,bạn có thể vui lòng diễn tả chủ đề đó được không,bạn có thể vui lòng diễn tả chủ đề đó được không,['bạn' 'có' 'thể' 'vui' 'lòng' 'diễn' 'tả' 'chủ' 'đề' 'đó' 'được' 'không'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other']",26,qa_definition,qa,3.06,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
11762,dev/18b5cc5c313e05d109777f5af9f74b4f.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,các sự kiện nào được tổ chức ở thành phố vũng tàu,các sự kiện nào được tổ chức ở [place_name : thành phố vũng tàu],['các' 'sự' 'kiện' 'nào' 'được' 'tổ' 'chức' 'ở' 'thành' 'phố' 'vũng' 'tàu'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'place_name' 'place_name' 'place_name' 'place_name']",6,recommendation_events,recommendation,3.42,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
12107,dev/456a3a61f02a53307dfca1c8d264239a.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,tôi cần một nơi giao pizza ở vũng tàu,tôi cần một nơi giao [food_type : pizza] ở [place_name : vũng tàu],['tôi' 'cần' 'một' 'nơi' 'giao' 'pizza' 'ở' 'vũng' 'tàu'],"['Other' 'Other' 'Other' 'Other' 'Other' 'food_type' 'Other' 'place_name'
 'place_name']",19,recommendation_locations,recommendation,2.58,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
7201,dev/24bcda3536e907019fccd68111d3ba6c.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,tôi sẽ làm gì vào tuần tới,tôi sẽ làm gì vào [date : tuần tới],['tôi' 'sẽ' 'làm' 'gì' 'vào' 'tuần' 'tới'],['Other' 'Other' 'Other' 'Other' 'Other' 'date' 'date'],32,calendar_query,calendar,2.28,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
1871,dev/7585fc03c5aec20325d759dd611688c1.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,thêm bài hát đó vào danh sách top mười bài yêu thích của tôi,thêm bài hát đó vào danh sách top mười bài yêu thích của tôi,"['thêm' 'bài' 'hát' 'đó' 'vào' 'danh' 'sách' 'top' 'mười' 'bài' 'yêu'
 'thích' 'của' 'tôi']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other' 'Other' 'Other']",43,music_likeness,music,3.84,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
1702,dev/6f807c593f17138ae4ac0e3cc1adce58.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,hằng ngày lúc mười giờ đến mười một giờ sáng khởi động máy hút bụi,[general_frequency : hằng ngày] lúc [time : mười giờ] đến [time : mười một giờ sáng] khởi động [device_type : máy hút bụi],"['hằng' 'ngày' 'lúc' 'mười' 'giờ' 'đến' 'mười' 'một' 'giờ' 'sáng'
 'khởi' 'động' 'máy' 'hút' 'bụi']","['general_frequency' 'general_frequency' 'Other' 'time' 'time' 'Other'
 'time' 'time' 'time' 'time' 'Other' 'Other' 'device_type' 'device_type'
 'device_type']",34,iot_cleaning,iot,5.52,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
14596,dev/ab4520635bd673f25bad3507abff7f1e.wav,validation,TRAIN,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,khi nào cổ phiếu của iphone thường xuyên giảm,khi nào cổ phiếu của iphone thường xuyên giảm,['khi' 'nào' 'cổ' 'phiếu' 'của' 'iphone' 'thường' 'xuyên' 'giảm'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],4,qa_stock,qa,3.78,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0001
